date,league,season,season_type,covid,home_team,away_team,home_goals,away_goals,result,home_last3_points,away_last3_points,result_label,home_form_group,away_form_group,stadium,capacity,ht_home_goals,ht_away_goals,ht_result
2025-02-16,Premier League,2024_2025,normal,0,Liverpool,Wolves,2,1,H,7,3,Home Win,good,bad,Anfield,45276.0,2.0,0.0,H
2025-02-16,Premier League,2024_2025,normal,0,Tottenham,Man United,1,0,H,3,3,Home Win,bad,bad,White Hart Lane,36230.0,1.0,0.0,H
2025-02-16,Serie A,2024_2025,normal,0,Fiorentina,Como,0,2,A,6,0,Away Win,medium,bad,Stadio Artemio Franchi,43147.0,0.0,1.0,A
2025-02-16,Serie A,2024_2025,normal,0,Juventus,Inter,1,0,H,6,4,Home Win,medium,medium,Juventus Stadium,41507.0,0.0,0.0,D
2025-02-16,Serie A,2024_2025,normal,0,Monza,Lecce,0,0,D,0,4,Draw,bad,medium,Stadio Brianteo,15039.0,0.0,0.0,D
2025-02-16,Serie A,2024_2025,normal,0,Parma,Roma,0,1,A,0,7,Away Win,bad,good,Stadio Ennio Tardini,27906.0,0.0,1.0,A
2025-02-16,Serie A,2024_2025,normal,0,Udinese,Empoli,3,0,H,4,1,Home Win,medium,bad,Stadio Friuli,25144.0,1.0,0.0,H
2025-02-17,La Liga,2024_2025,normal,0,Barcelona,Vallecano,1,0,H,9,9,Home Win,good,good,Camp Nou,99354.0,1.0,0.0,H
2025-02-17,Serie A,2024_2025,normal,0,Genoa,Venezia,2,0,H,4,1,Home Win,medium,bad,NA,NA,0.0,0.0,D
2025-02-19,Premier League,2024_2025,normal,0,Aston Villa,Liverpool,2,2,D,2,7,Draw,bad,good,Villa Park,42786.0,2.0,1.0,H
2025-02-21,Bundesliga,2024_2025,normal,0,Freiburg,Werder Bremen,5,0,H,9,3,Home Win,good,bad,Kara Orman Stadyumu,24036.0,2.0,0.0,H
2025-02-21,La Liga,2024_2025,normal,0,Celta,Osasuna,1,0,H,4,5,Home Win,medium,medium,NA,NA,0.0,0.0,D
2025-02-21,Ligue 1,2024_2025,normal,0,Rennes,Reims,1,0,H,6,0,Home Win,medium,bad,Stade de la Route de Lorient,31127.0,1.0,0.0,H
2025-02-21,Premier League,2024_2025,normal,0,Leicester,Brentford,0,4,A,3,6,Away Win,bad,medium,King Power Stadyumu,32312.0,0.0,3.0,A
2025-02-21,Serie A,2024_2025,normal,0,Lecce,Udinese,0,1,A,5,7,Away Win,medium,good,Stadio Via del Mare,40670.0,0.0,1.0,A
2025-02-22,Bundesliga,2024_2025,normal,0,Dortmund,Union Berlin,6,0,H,3,4,Home Win,bad,medium,Signal Iduna Park,81359.0,2.0,0.0,H
2025-02-22,Bundesliga,2024_2025,normal,0,Holstein Kiel,Leverkusen,0,2,A,1,5,Away Win,bad,medium,NA,NA,0.0,2.0,A
2025-02-22,Bundesliga,2024_2025,normal,0,M'gladbach,Augsburg,0,3,A,7,3,Away Win,good,bad,Stadion im Borussia-Park,54067.0,0.0,0.0,D
2025-02-22,Bundesliga,2024_2025,normal,0,Mainz,St Pauli,2,0,H,4,1,Home Win,medium,bad,NA,NA,0.0,0.0,D
2025-02-22,Bundesliga,2024_2025,normal,0,Wolfsburg,Bochum,1,1,D,5,4,Draw,medium,medium,Volkswagen Arena,30000.0,0.0,0.0,D
2025-02-22,La Liga,2024_2025,normal,0,Alaves,Espanol,0,1,A,1,4,Away Win,bad,medium,Mendizorrotza,19900.0,0.0,0.0,D
2025-02-22,La Liga,2024_2025,normal,0,Las Palmas,Barcelona,0,2,A,0,9,Away Win,bad,good,Gran Canaria,32520.0,0.0,0.0,D
2025-02-22,La Liga,2024_2025,normal,0,Valencia,Ath Madrid,0,3,A,7,5,Away Win,good,medium,Mestalla,55000.0,0.0,2.0,A
2025-02-22,La Liga,2024_2025,normal,0,Vallecano,Villarreal,0,1,A,6,7,Away Win,medium,good,Teresa Rivero,15000.0,0.0,0.0,D
2025-02-22,Ligue 1,2024_2025,normal,0,Auxerre,Marseille,3,0,H,2,9,Home Win,bad,good,Stade de l'Abbé-Deschamps,23467.0,1.0,0.0,H
2025-02-22,Ligue 1,2024_2025,normal,0,Lille,Monaco,2,1,H,6,6,Home Win,medium,medium,Stade Borne de l'Espoir,50186.0,2.0,1.0,H
2025-02-22,Ligue 1,2024_2025,normal,0,St Etienne,Angers,3,3,D,0,4,Draw,bad,medium,NA,NA,1.0,2.0,A
2025-02-22,Premier League,2024_2025,normal,0,Arsenal,West Ham,0,1,A,9,1,Away Win,good,bad,Emirates Stadyumu,60361.0,0.0,1.0,A
2025-02-22,Premier League,2024_2025,normal,0,Aston Villa,Chelsea,2,1,H,2,3,Home Win,bad,bad,Villa Park,42786.0,0.0,1.0,A
2025-02-22,Premier League,2024_2025,normal,0,Bournemouth,Wolves,0,1,A,6,3,Away Win,medium,bad,Dean Court,9776.0,0.0,1.0,A
2025-02-22,Premier League,2024_2025,normal,0,Everton,Man United,2,2,D,7,3,Draw,good,bad,Goodison Park,40157.0,2.0,0.0,H
2025-02-22,Premier League,2024_2025,normal,0,Fulham,Crystal Palace,0,2,A,6,3,Away Win,medium,bad,Craven Cottage,25700.0,0.0,1.0,A
2025-02-22,Premier League,2024_2025,normal,0,Ipswich,Tottenham,1,4,A,1,6,Away Win,bad,medium,Portman Road,30311.0,1.0,2.0,A
2025-02-22,Premier League,2024_2025,normal,0,Southampton,Brighton,0,4,A,3,3,Away Win,bad,bad,St Mary's Stadium,32689.0,0.0,1.0,A
2025-02-22,Serie A,2024_2025,normal,0,Inter,Genoa,1,0,H,3,4,Home Win,bad,medium,NA,NA,0.0,0.0,D
2025-02-22,Serie A,2024_2025,normal,0,Parma,Bologna,2,0,H,0,7,Home Win,bad,good,Stadio Ennio Tardini,27906.0,1.0,0.0,H
2025-02-22,Serie A,2024_2025,normal,0,Torino,Milan,2,1,H,2,7,Home Win,bad,good,Stadio Filadelfia,4000.0,1.0,0.0,H
2025-02-22,Serie A,2024_2025,normal,0,Venezia,Lazio,0,0,D,0,7,Draw,bad,good,Stadio Pier Luigi Penzo,7450.0,0.0,0.0,D
2025-02-23,Bundesliga,2024_2025,normal,0,Bayern Munich,Ein Frankfurt,4,0,H,7,5,Home Win,good,medium,NA,NA,1.0,0.0,H
2025-02-23,Bundesliga,2024_2025,normal,0,Hoffenheim,Stuttgart,1,1,D,3,3,Draw,bad,bad,NA,NA,0.0,1.0,A
2025-02-23,Bundesliga,2024_2025,normal,0,RB Leipzig,Heidenheim,2,2,D,5,0,Draw,medium,bad,Red Bull Arena,44345.0,1.0,2.0,A
2025-02-23,La Liga,2024_2025,normal,0,Ath Bilbao,Valladolid,7,1,H,5,0,Home Win,medium,bad,NA,NA,4.0,0.0,H
2025-02-23,La Liga,2024_2025,normal,0,Getafe,Betis,1,2,A,7,4,Away Win,good,medium,Alfonso Pérez,16000.0,0.0,1.0,A
2025-02-23,La Liga,2024_2025,normal,0,Real Madrid,Girona,2,0,H,2,3,Home Win,bad,bad,Santiago Bernabéu,80354.0,1.0,0.0,H
2025-02-23,La Liga,2024_2025,normal,0,Sociedad,Leganes,3,0,H,3,1,Home Win,bad,bad,Anoeta,32076.0,1.0,0.0,H
2025-02-23,Ligue 1,2024_2025,normal,0,Le Havre,Toulouse,1,4,A,4,2,Away Win,medium,bad,NA,NA,0.0,1.0,A
2025-02-23,Ligue 1,2024_2025,normal,0,Lyon,Paris SG,2,3,A,6,9,Away Win,medium,good,Gerland Stadyumu,41044.0,0.0,0.0,D
2025-02-23,Ligue 1,2024_2025,normal,0,Nantes,Lens,3,1,H,3,3,Home Win,bad,bad,Beaujoire Stadyumu,38285.0,1.0,0.0,H
2025-02-23,Ligue 1,2024_2025,normal,0,Nice,Montpellier,2,0,H,7,0,Home Win,good,bad,Grand Stade Nice,35624.0,1.0,0.0,H
2025-02-23,Ligue 1,2024_2025,normal,0,Strasbourg,Brest,0,0,D,6,4,Draw,medium,medium,Meinau Stadyumu,29230.0,0.0,0.0,D
2025-02-23,Premier League,2024_2025,normal,0,Man City,Liverpool,0,2,A,6,5,Away Win,medium,medium,Etihad Stadium,47405.0,0.0,2.0,A
2025-02-23,Premier League,2024_2025,normal,0,Newcastle,Nott'm Forest,4,3,H,3,3,Home Win,bad,bad,St James' Park,52409.0,4.0,1.0,H
2025-02-23,Serie A,2024_2025,normal,0,Cagliari,Juventus,0,1,A,4,9,Away Win,medium,good,Unipol Domus,16233.0,0.0,1.0,A
2025-02-23,Serie A,2024_2025,normal,0,Como,Napoli,2,1,H,3,3,Home Win,bad,bad,Stadio Giuseppe Sinigaglia,13602.0,1.0,1.0,D
2025-02-23,Serie A,2024_2025,normal,0,Empoli,Atalanta,0,5,A,0,5,Away Win,bad,medium,Stadio Carlo Castellani,21092.0,0.0,3.0,A
2025-02-23,Serie A,2024_2025,normal,0,Verona,Fiorentina,1,0,H,3,3,Home Win,bad,bad,NA,NA,0.0,0.0,D
2025-02-24,La Liga,2024_2025,normal,0,Sevilla,Mallorca,1,1,D,4,4,Draw,medium,medium,Ramón Sánchez Pizjuán,48649.0,1.0,0.0,H
2025-02-24,Serie A,2024_2025,normal,0,Roma,Monza,4,0,H,7,1,Home Win,good,bad,Campo Testaccio,20000.0,2.0,0.0,H
2025-02-25,Premier League,2024_2025,normal,0,Brighton,Bournemouth,2,1,H,6,3,Home Win,medium,bad,Falmer Stadyumu,22500.0,1.0,0.0,H
2025-02-25,Premier League,2024_2025,normal,0,Chelsea,Southampton,4,0,H,3,3,Home Win,bad,bad,Stamford Bridge,42449.0,3.0,0.0,H
2025-02-25,Premier League,2024_2025,normal,0,Crystal Palace,Aston Villa,4,1,H,6,5,Home Win,medium,medium,Selhurst Park,26225.0,1.0,0.0,H
2025-02-25,Premier League,2024_2025,normal,0,Wolves,Fulham,1,2,A,6,6,Away Win,medium,medium,Molineux,24259.0,1.0,1.0,D
2025-02-26,Premier League,2024_2025,normal,0,Brentford,Everton,1,1,D,6,5,Draw,medium,medium,Griffin Park,12763.0,1.0,0.0,H
2025-02-26,Premier League,2024_2025,normal,0,Liverpool,Newcastle,2,0,H,7,3,Home Win,good,bad,Anfield,45276.0,1.0,0.0,H
2025-02-26,Premier League,2024_2025,normal,0,Man United,Ipswich,3,2,H,1,1,Home Win,bad,bad,Old Trafford,75653.0,2.0,2.0,D
2025-02-26,Premier League,2024_2025,normal,0,Nott'm Forest,Arsenal,0,0,D,3,6,Draw,bad,medium,City Ground,30576.0,0.0,0.0,D
2025-02-26,Premier League,2024_2025,normal,0,Tottenham,Man City,0,1,A,9,3,Away Win,good,bad,White Hart Lane,36230.0,0.0,1.0,A
2025-02-27,Premier League,2024_2025,normal,0,West Ham,Leicester,2,0,H,3,0,Home Win,bad,bad,The Boleyn Ground,35303.0,2.0,0.0,H
2025-02-27,Serie A,2024_2025,normal,0,Bologna,Milan,2,1,H,4,6,Home Win,medium,medium,Stadio Renato Dall'Ara,38279.0,0.0,1.0,A
2025-02-28,Bundesliga,2024_2025,normal,0,Stuttgart,Bayern Munich,1,3,A,4,7,Away Win,medium,good,MHPArena,60469.0,1.0,1.0,D
2025-02-28,La Liga,2024_2025,normal,0,Valladolid,Las Palmas,1,1,D,0,0,Draw,bad,bad,José Zorilla,26512.0,0.0,1.0,A
2025-02-28,Ligue 1,2024_2025,normal,0,Monaco,Reims,3,0,H,3,0,Home Win,bad,bad,NA,NA,2.0,0.0,H
2025-02-28,Serie A,2024_2025,normal,0,Fiorentina,Lecce,1,0,H,0,2,Home Win,bad,bad,Stadio Artemio Franchi,43147.0,1.0,0.0,H
2025-03-01,Bundesliga,2024_2025,normal,0,Bochum,Hoffenheim,0,1,A,5,4,Away Win,medium,medium,NA,NA,0.0,0.0,D
2025-03-01,Bundesliga,2024_2025,normal,0,Ein Frankfurt,Leverkusen,1,4,A,4,5,Away Win,medium,medium,Frankfurt Stadyumu,52300.0,1.0,3.0,A
2025-03-01,Bundesliga,2024_2025,normal,0,Heidenheim,M'gladbach,0,3,A,1,4,Away Win,bad,medium,NA,NA,0.0,2.0,A
2025-03-01,Bundesliga,2024_2025,normal,0,RB Leipzig,Mainz,1,2,A,5,7,Away Win,medium,good,Red Bull Arena,44345.0,1.0,0.0,H
2025-03-01,Bundesliga,2024_2025,normal,0,St Pauli,Dortmund,0,2,A,0,3,Away Win,bad,bad,NA,NA,0.0,0.0,D
2025-03-01,Bundesliga,2024_2025,normal,0,Werder Bremen,Wolfsburg,1,2,A,0,5,Away Win,bad,medium,Weser Stadyumu,42358.0,0.0,1.0,A
2025-03-01,La Liga,2024_2025,normal,0,Ath Madrid,Ath Bilbao,1,0,H,5,7,Home Win,medium,good,Vicente Calderón,54851.0,0.0,0.0,D
2025-03-01,La Liga,2024_2025,normal,0,Betis,Real Madrid,2,1,H,6,5,Home Win,medium,medium,Benito Villamarín,52745.0,1.0,1.0,D
2025-03-01,La Liga,2024_2025,normal,0,Girona,Celta,2,2,D,0,7,Draw,bad,good,Montilivi,9500.0,1.0,1.0,D
2025-03-01,La Liga,2024_2025,normal,0,Vallecano,Sevilla,1,1,D,3,4,Draw,bad,medium,Teresa Rivero,15000.0,0.0,0.0,D
2025-03-01,Ligue 1,2024_2025,normal,0,Lens,Le Havre,3,4,A,0,3,Away Win,bad,bad,Stade Félix Bollaert,41233.0,2.0,2.0,D
2025-03-01,Ligue 1,2024_2025,normal,0,Paris SG,Lille,4,1,H,9,6,Home Win,good,medium,NA,NA,4.0,0.0,H
2025-03-01,Ligue 1,2024_2025,normal,0,St Etienne,Nice,1,3,A,1,9,Away Win,bad,good,NA,NA,1.0,1.0,D
2025-03-01,Serie A,2024_2025,normal,0,Atalanta,Venezia,0,0,D,7,1,Draw,good,bad,Stadio Atleti Azzurri d'Italia,26562.0,0.0,0.0,D
2025-03-01,Serie A,2024_2025,normal,0,Napoli,Inter,1,1,D,2,6,Draw,bad,medium,Stadio Arturo Collana,12000.0,0.0,1.0,A
2025-03-01,Serie A,2024_2025,normal,0,Udinese,Parma,1,0,H,7,3,Home Win,good,bad,Stadio Friuli,25144.0,1.0,0.0,H
2025-03-02,Bundesliga,2024_2025,normal,0,Augsburg,Freiburg,0,0,D,5,9,Draw,medium,good,Impuls Arena,30660.0,0.0,0.0,D
2025-03-02,Bundesliga,2024_2025,normal,0,Union Berlin,Holstein Kiel,0,1,A,3,1,Away Win,bad,bad,Stadion An der Alten Försterei,22012.0,0.0,1.0,A
2025-03-02,La Liga,2024_2025,normal,0,Barcelona,Sociedad,4,0,H,9,6,Home Win,good,medium,Camp Nou,99354.0,2.0,0.0,H
2025-03-02,La Liga,2024_2025,normal,0,Leganes,Getafe,1,0,H,1,6,Home Win,bad,medium,NA,NA,0.0,0.0,D
2025-03-02,La Liga,2024_2025,normal,0,Mallorca,Alaves,1,1,D,5,1,Draw,medium,bad,Son Moix Stadyumu,23142.0,1.0,0.0,H
2025-03-02,La Liga,2024_2025,normal,0,Osasuna,Valencia,3,3,D,2,4,Draw,bad,medium,Reyno de Navarra,19800.0,3.0,2.0,H
2025-03-02,Ligue 1,2024_2025,normal,0,Angers,Toulouse,0,4,A,4,4,Away Win,medium,medium,NA,NA,0.0,0.0,D
2025-03-02,Ligue 1,2024_2025,normal,0,Auxerre,Strasbourg,0,1,A,5,7,Away Win,medium,good,Stade de l'Abbé-Deschamps,23467.0,0.0,0.0,D
2025-03-02,Ligue 1,2024_2025,normal,0,Lyon,Brest,2,1,H,6,5,Home Win,medium,medium,Gerland Stadyumu,41044.0,1.0,1.0,D
2025-03-02,Ligue 1,2024_2025,normal,0,Marseille,Nantes,2,0,H,6,3,Home Win,medium,bad,Vélodrome Stadyumu,60013.0,0.0,0.0,D
2025-03-02,Ligue 1,2024_2025,normal,0,Montpellier,Rennes,0,4,A,0,6,Away Win,bad,medium,Stade de la Mosson,32939.0,0.0,1.0,A
2025-03-02,Serie A,2024_2025,normal,0,Bologna,Cagliari,2,1,H,6,4,Home Win,medium,medium,Stadio Renato Dall'Ara,38279.0,0.0,1.0,A
2025-03-02,Serie A,2024_2025,normal,0,Genoa,Empoli,1,1,D,4,0,Draw,medium,bad,NA,NA,0.0,1.0,A
2025-03-02,Serie A,2024_2025,normal,0,Milan,Lazio,1,2,A,3,5,Away Win,bad,medium,NA,NA,0.0,1.0,A
2025-03-02,Serie A,2024_2025,normal,0,Monza,Torino,0,2,A,1,4,Away Win,bad,medium,Stadio Brianteo,15039.0,0.0,1.0,A
2025-03-02,Serie A,2024_2025,normal,0,Roma,Como,2,1,H,9,6,Home Win,good,medium,Campo Testaccio,20000.0,0.0,1.0,A
2025-03-03,Serie A,2024_2025,normal,0,Juventus,Verona,2,0,H,9,3,Home Win,good,bad,Juventus Stadium,41507.0,0.0,0.0,D
2025-03-07,Bundesliga,2024_2025,normal,0,M'gladbach,Mainz,1,3,A,6,9,Away Win,medium,good,Stadion im Borussia-Park,54067.0,0.0,1.0,A
2025-03-07,Ligue 1,2024_2025,normal,0,Toulouse,Monaco,1,1,D,6,6,Draw,medium,medium,Belediye Stadyumu (Toulouse),35575.0,0.0,1.0,A
2025-03-07,Serie A,2024_2025,normal,0,Cagliari,Genoa,1,1,D,1,4,Draw,bad,medium,Unipol Domus,16233.0,1.0,0.0,H
2025-03-08,Bundesliga,2024_2025,normal,0,Bayern Munich,Bochum,2,3,A,7,4,Away Win,good,medium,NA,NA,2.0,1.0,H
2025-03-08,Bundesliga,2024_2025,normal,0,Dortmund,Augsburg,0,1,A,6,5,Away Win,medium,medium,Signal Iduna Park,81359.0,0.0,1.0,A
2025-03-08,Bundesliga,2024_2025,normal,0,Freiburg,RB Leipzig,0,0,D,7,2,Draw,good,bad,Kara Orman Stadyumu,24036.0,0.0,0.0,D
2025-03-08,Bundesliga,2024_2025,normal,0,Holstein Kiel,Stuttgart,2,2,D,3,1,Draw,bad,bad,NA,NA,1.0,1.0,D
2025-03-08,Bundesliga,2024_2025,normal,0,Leverkusen,Werder Bremen,0,2,A,7,0,Away Win,good,bad,NA,NA,0.0,1.0,A
2025-03-08,Bundesliga,2024_2025,normal,0,Wolfsburg,St Pauli,1,1,D,7,0,Draw,good,bad,Volkswagen Arena,30000.0,0.0,1.0,A
2025-03-08,La Liga,2024_2025,normal,0,Alaves,Villarreal,1,0,H,2,7,Home Win,bad,good,Mendizorrotza,19900.0,1.0,0.0,H
2025-03-08,La Liga,2024_2025,normal,0,Celta,Leganes,2,1,H,5,4,Home Win,medium,medium,NA,NA,2.0,1.0,H
2025-03-08,La Liga,2024_2025,normal,0,Valencia,Valladolid,2,1,H,2,1,Home Win,bad,bad,Mestalla,55000.0,1.0,1.0,D
2025-03-08,Ligue 1,2024_2025,normal,0,Lille,Montpellier,1,0,H,6,0,Home Win,medium,bad,Stade Borne de l'Espoir,50186.0,0.0,0.0,D
2025-03-08,Ligue 1,2024_2025,normal,0,Marseille,Lens,0,1,A,6,0,Away Win,medium,bad,Vélodrome Stadyumu,60013.0,0.0,0.0,D
2025-03-08,Ligue 1,2024_2025,normal,0,Rennes,Paris SG,1,4,A,6,9,Away Win,medium,good,Stade de la Route de Lorient,31127.0,0.0,1.0,A
2025-03-08,Premier League,2024_2025,normal,0,Brentford,Aston Villa,0,1,A,7,4,Away Win,good,medium,Griffin Park,12763.0,0.0,0.0,D
2025-03-08,Premier League,2024_2025,normal,0,Brighton,Fulham,2,1,H,9,6,Home Win,good,medium,Falmer Stadyumu,22500.0,1.0,1.0,D
2025-03-08,Premier League,2024_2025,normal,0,Crystal Palace,Ipswich,1,0,H,6,1,Home Win,medium,bad,Selhurst Park,26225.0,0.0,0.0,D
2025-03-08,Premier League,2024_2025,normal,0,Liverpool,Southampton,3,1,H,7,0,Home Win,good,bad,Anfield,45276.0,0.0,1.0,A
2025-03-08,Premier League,2024_2025,normal,0,Nott'm Forest,Man City,1,0,H,1,6,Home Win,bad,medium,City Ground,30576.0,0.0,0.0,D
2025-03-08,Premier League,2024_2025,normal,0,Wolves,Everton,1,1,D,3,5,Draw,bad,medium,Molineux,24259.0,1.0,1.0,D
2025-03-08,Serie A,2024_2025,normal,0,Como,Venezia,1,1,D,6,2,Draw,medium,bad,Stadio Giuseppe Sinigaglia,13602.0,0.0,0.0,D
2025-03-08,Serie A,2024_2025,normal,0,Inter,Monza,3,2,H,4,1,Home Win,medium,bad,NA,NA,1.0,2.0,A
2025-03-08,Serie A,2024_2025,normal,0,Lecce,Milan,2,3,A,1,0,Away Win,bad,bad,Stadio Via del Mare,40670.0,1.0,0.0,H
2025-03-08,Serie A,2024_2025,normal,0,Parma,Torino,2,2,D,3,6,Draw,bad,medium,Stadio Ennio Tardini,27906.0,0.0,1.0,A
2025-03-09,Bundesliga,2024_2025,normal,0,Ein Frankfurt,Union Berlin,1,2,A,3,0,Away Win,bad,bad,Frankfurt Stadyumu,52300.0,1.0,0.0,H
2025-03-09,Bundesliga,2024_2025,normal,0,Hoffenheim,Heidenheim,1,1,D,7,1,Draw,good,bad,NA,NA,1.0,0.0,H
2025-03-09,La Liga,2024_2025,normal,0,Ath Bilbao,Mallorca,1,1,D,4,5,Draw,medium,medium,NA,NA,0.0,0.0,D
2025-03-09,La Liga,2024_2025,normal,0,Betis,Las Palmas,1,0,H,9,1,Home Win,good,bad,Benito Villamarín,52745.0,0.0,0.0,D
2025-03-09,La Liga,2024_2025,normal,0,Getafe,Ath Madrid,2,1,H,3,7,Home Win,bad,good,Alfonso Pérez,16000.0,0.0,0.0,D
2025-03-09,La Liga,2024_2025,normal,0,Real Madrid,Vallecano,2,1,H,4,1,Home Win,medium,bad,Santiago Bernabéu,80354.0,2.0,1.0,H
2025-03-09,La Liga,2024_2025,normal,0,Sociedad,Sevilla,0,1,A,3,5,Away Win,bad,medium,Anoeta,32076.0,0.0,0.0,D
2025-03-09,Ligue 1,2024_2025,normal,0,Brest,Angers,2,0,H,2,4,Home Win,bad,medium,NA,NA,1.0,0.0,H
2025-03-09,Ligue 1,2024_2025,normal,0,Le Havre,St Etienne,1,1,D,3,1,Draw,bad,bad,NA,NA,1.0,1.0,D
2025-03-09,Ligue 1,2024_2025,normal,0,Nantes,Strasbourg,0,1,A,3,7,Away Win,bad,good,Beaujoire Stadyumu,38285.0,0.0,0.0,D
2025-03-09,Ligue 1,2024_2025,normal,0,Nice,Lyon,0,2,A,9,6,Away Win,good,medium,Grand Stade Nice,35624.0,0.0,0.0,D
2025-03-09,Ligue 1,2024_2025,normal,0,Reims,Auxerre,0,2,A,0,4,Away Win,bad,medium,Stade Auguste-Delaune II,21684.0,0.0,2.0,A
2025-03-09,Premier League,2024_2025,normal,0,Chelsea,Leicester,1,0,H,3,0,Home Win,bad,bad,Stamford Bridge,42449.0,0.0,0.0,D
2025-03-09,Premier League,2024_2025,normal,0,Man United,Arsenal,1,1,D,4,4,Draw,medium,medium,Old Trafford,75653.0,1.0,0.0,H
2025-03-09,Premier League,2024_2025,normal,0,Tottenham,Bournemouth,2,2,D,6,3,Draw,medium,bad,White Hart Lane,36230.0,0.0,1.0,A
2025-03-09,Serie A,2024_2025,normal,0,Empoli,Roma,0,1,A,1,9,Away Win,bad,good,Stadio Carlo Castellani,21092.0,0.0,1.0,A
2025-03-09,Serie A,2024_2025,normal,0,Juventus,Atalanta,0,4,A,9,5,Away Win,good,medium,Juventus Stadium,41507.0,0.0,1.0,A
2025-03-09,Serie A,2024_2025,normal,0,Napoli,Fiorentina,2,1,H,2,3,Home Win,bad,bad,Stadio Arturo Collana,12000.0,1.0,0.0,H
2025-03-09,Serie A,2024_2025,normal,0,Verona,Bologna,1,2,A,3,6,Away Win,bad,medium,NA,NA,0.0,1.0,A
2025-03-10,La Liga,2024_2025,normal,0,Espanol,Girona,1,1,D,4,1,Draw,medium,bad,NA,NA,0.0,0.0,D
2025-03-10,Premier League,2024_2025,normal,0,West Ham,Newcastle,0,1,A,6,3,Away Win,medium,bad,The Boleyn Ground,35303.0,0.0,0.0,D
2025-03-10,Serie A,2024_2025,normal,0,Lazio,Udinese,1,1,D,5,9,Draw,medium,good,NA,NA,1.0,1.0,D
2025-03-14,Bundesliga,2024_2025,normal,0,St Pauli,Hoffenheim,1,0,H,1,5,Home Win,bad,medium,NA,NA,0.0,0.0,D
2025-03-14,La Liga,2024_2025,normal,0,Las Palmas,Alaves,2,2,D,1,4,Draw,bad,medium,Gran Canaria,32520.0,0.0,1.0,A
2025-03-14,Ligue 1,2024_2025,normal,0,Nice,Auxerre,1,1,D,6,6,Draw,medium,medium,Grand Stade Nice,35624.0,1.0,0.0,H
2025-03-14,Serie A,2024_2025,normal,0,Genoa,Lecce,2,1,H,2,0,Home Win,bad,bad,NA,NA,2.0,0.0,H
2025-03-15,Bundesliga,2024_2025,normal,0,Augsburg,Wolfsburg,1,0,H,7,5,Home Win,good,medium,Impuls Arena,30660.0,0.0,0.0,D
2025-03-15,Bundesliga,2024_2025,normal,0,Mainz,Freiburg,2,2,D,9,5,Draw,good,medium,NA,NA,1.0,0.0,H
2025-03-15,Bundesliga,2024_2025,normal,0,RB Leipzig,Dortmund,2,0,H,2,6,Home Win,bad,medium,Red Bull Arena,44345.0,1.0,0.0,H
2025-03-15,Bundesliga,2024_2025,normal,0,Union Berlin,Bayern Munich,1,1,D,3,6,Draw,bad,medium,Stadion An der Alten Försterei,22012.0,0.0,0.0,D
2025-03-15,Bundesliga,2024_2025,normal,0,Werder Bremen,M'gladbach,2,4,A,3,3,Away Win,bad,bad,Weser Stadyumu,42358.0,2.0,2.0,D
2025-03-15,La Liga,2024_2025,normal,0,Girona,Valencia,1,1,D,2,4,Draw,bad,medium,Montilivi,9500.0,0.0,0.0,D
2025-03-15,La Liga,2024_2025,normal,0,Mallorca,Espanol,2,1,H,3,5,Home Win,bad,medium,Son Moix Stadyumu,23142.0,0.0,0.0,D
2025-03-15,La Liga,2024_2025,normal,0,Valladolid,Celta,0,1,A,1,7,Away Win,bad,good,José Zorilla,26512.0,0.0,0.0,D
2025-03-15,La Liga,2024_2025,normal,0,Villarreal,Real Madrid,1,2,A,4,6,Away Win,medium,medium,El Madrigal,26000.0,1.0,2.0,A
2025-03-15,Ligue 1,2024_2025,normal,0,Angers,Monaco,0,2,A,1,4,Away Win,bad,medium,NA,NA,0.0,0.0,D
2025-03-15,Ligue 1,2024_2025,normal,0,Lens,Rennes,1,0,H,3,6,Home Win,bad,medium,Stade Félix Bollaert,41233.0,0.0,0.0,D
2025-03-15,Ligue 1,2024_2025,normal,0,Nantes,Lille,1,0,H,3,6,Home Win,bad,medium,Beaujoire Stadyumu,38285.0,0.0,0.0,D
2025-03-15,Premier League,2024_2025,normal,0,Bournemouth,Brentford,1,2,A,1,4,Away Win,bad,medium,Dean Court,9776.0,1.0,1.0,D
2025-03-15,Premier League,2024_2025,normal,0,Everton,West Ham,1,1,D,3,6,Draw,bad,medium,Goodison Park,40157.0,0.0,0.0,D
2025-03-15,Premier League,2024_2025,normal,0,Ipswich,Nott'm Forest,2,4,A,0,4,Away Win,bad,medium,Portman Road,30311.0,0.0,3.0,A
2025-03-15,Premier League,2024_2025,normal,0,Man City,Brighton,2,2,D,3,9,Draw,bad,good,Etihad Stadium,47405.0,2.0,1.0,H
2025-03-15,Premier League,2024_2025,normal,0,Southampton,Wolves,1,2,A,0,4,Away Win,bad,medium,St Mary's Stadium,32689.0,0.0,1.0,A
2025-03-15,Serie A,2024_2025,normal,0,Milan,Como,2,1,H,3,4,Home Win,bad,medium,NA,NA,0.0,1.0,A
2025-03-15,Serie A,2024_2025,normal,0,Monza,Parma,1,1,D,0,4,Draw,bad,medium,Stadio Brianteo,15039.0,0.0,0.0,D
2025-03-15,Serie A,2024_2025,normal,0,Torino,Empoli,1,0,H,7,1,Home Win,good,bad,Stadio Filadelfia,4000.0,0.0,0.0,D
